dbn,comments
25Q294,"[""More than 150 men attended Bell Academy's Bring Your Dad to School Day. The annual event aligns with Chancellor Fariña's charge for schools to think of creative ways to get parents involved<a href=http://www.ny1.com/nyc/all-boroughs/education/2016/12/2/-bring-your-dad-to-school-day--at-bayside-school-celebrates-father-figures-in-students--lives.html?utm_source=Master+Mailing+List&utm_campaign=5f4dfdd3df-EMAIL_CAMPAIGN_2016_12_05&utm_medium=email&utm_term=0_23e3b96952-5f4dfdd3df-75750697> New York 1 News reports</a>."", 'Education policy researcher at The Century Foundation visited BELL Academy in search of a more equitable approach to gifted education, and found a model she thinks other city schools should examine closely. Read more <a href=""http://ny.chalkbeat.org/2014/07/14/the-citys-gifted-education-system-needs-to-shift-one-school-at-a-time/#.U8Qg_xaH_ww"">here</a>.']"
25Q499,"['Hi,\nMy son is in the waitlist how does that work.', '<a href=""http://qns.com/story/2018/02/02/dozen-queens-schools-get-reward-state-high-academic-marks/"">Website QNS reports</a> that the Queens College School for Math, Science, and Technology has been named a Reward School by New York State.', 'My son is lucky to join this school community.  He is very happy to go to school.  He gets technology and science class in kindergarten.  We highly recommend this school.  All families in Queens should try their luck in the school lottery admission process.', ""This school's staff is derogatory and demeaning in the treatment of \nparents and community members.  I would question the environment they \nfoster for students if the staff and parent coordinator doesn't \nexemplify qualities of simple respect, eagerness to help, patience, and \nhard work."", ""I couldn't disagree more. My child attends the middle school and we have had such a positive experience. Everyone including the principal, office staff and security guard were welcoming and simply nice during registration. My child couldn't be happier and loves going to school and learning here. The Parent Coordinator, Ms. Rowe, is amazing. Sorry you had a bad experience."", 'This Queens College School For Math, Science & Technology was one of six New York City schools that earned US Department of Education Blue Ribbon honors in 2014. Read more and see the full list of schools <a href=""http://ny.chalkbeat.org/2014/10/01/six-city-schools-earn-blue-ribbon-honors/#.VC7BryldUuh"">here</a>.', 'While this at first seems to be a great honor for a school, there are specific strategies employed to make certain that ""high levels of performance are achieved."" At PS/IS 499, students are separated in the 7th grade along abilities in Math/Science. In 8th grade, students are separated in all subjects. Basically, there are two groups/two classes in each of these grades. So while students aren\'t ""screened"" academically upon entering the school, this method assures that only ""high potential testers"" are allowed to take the Common Core Algebra/Living Environment Regents. Sure, there are students slated for Stuyvesant, Bronx Science, Townsend Harris etc. but what about the overall achievement of those who are not taking the Regents, and for whom no ""test prep"" is given.(I am not suggesting that testing /test prep correlates with achievement.) For those of you who may feel that I am a ""sore loser,"" nothing could be further from the truth. My child was placed in the ""Regents classes,"" and actually got accepted to one of the specialized high schools. My concern is for the self-esteem of those who were not among the ""chosen,"" and my strong belief is that a good school should find a way to reach/teach  all students, not be given special honors for promoting the ""Stars.""', ""Fifth-grader Anil Singh nails the word 'metachrosis' to win Daily News' New York City Spelling Bee. He'll compete in May at the Scripps National Bee in Washington DC.\n\nRead more: http://www.nydailynews.com/new-york/education/new-york-city-spelling-bee-new-king-article-1.1728394#ixzz2wbwG8mRN""]"
26Q018,"['Some of the teachers in the school are very committed and dedicated .The teachers do stress on academics and encourage the kids.\nThe parent coordinator, however Ms T, is very rude  and most unhelpful to the parents.\n']"
26Q026,"['<a href=""http://qns.com/story/2018/02/02/dozen-queens-schools-get-reward-state-high-academic-marks/"">Website QNS reports</a> that PS 26 has been named a Reward School by New York State.']"
26Q031,"['Jo Ann Westhall, a computer science and technology teacher at PS 31, has been awarded a 2019 Big Apple Award, a competitive annual prize that rewards “exceptional success” in instruction, fostering student learning, and contributions to the school community. Read more <a href=""https://www.chalkbeat.org/posts/ny/2019/05/17/big-apples-awards-nyc/?utm_source=newsletter&utm_medium=email&utm_campaign=cb_bureau_ny"">here</a>.', 'This is Completely false, well at least now in 2017/2018 P.S. 31q HAS a library that I volunteer in so I know this for a fact and it has for years as I spoke with my daughters teacher about the past 5 years with her. So this either needs to be updated or deleted because FALSE or OUTDATED information may discourage parents from enrolling in our Amazing school.', 'Hello. Thank you for your comment. We are updating all our profiles as we can get to them, so insider input is especially important! Please continue to add new information here, and if you can get someone from the school to give us a call we may be able to do some updates over the phone.', 'P.S. 31 teacher, JoAnn Westhall is nominated for a Hometown Heroes in Education award for her commitment to teaching young girls to code, <a href=""http://www.nydailynews.com/new-york/education/hometown-heroes/tech-teacher-offers-student-coding-classes-queens-school-article-1.3319118?utm_source=Master+Mailing+List&utm_campaign=044ac81358-EMAIL_CAMPAIGN_2017_07_12&utm_medium=email&utm_term=0_23e3b96952-044ac81358-75759913"">the Daily News reports</a>.', 'PS 31 received a visit from The Mets after word got out that the school was planning an ""orange and blue"" day to celebrate the team\'s first playoff run in nine years. Read more <a href=""http://www.qchron.com/editions/north/bayside-s-ps-pulls-for-the-hometown-mets/article_1998db4f-391a-5527-84ea-4a7e9095c82a.html"">here</a>.']"
26Q041,"['As the start of the school day shifts 40 minutes earlier, a PS 41 family scrambles to get kids to school. Read more <a href=""http://www.wnyc.org/story/new-school-start-times-rude-awakening-some-city-families/"">here</a>.']"
26Q046,"[""This is great except that none of the pictures shown are of any Special needs classes. Which is in most part the attitude a lot of the new programs coming into the school. Your commending the school, but in reality a lot of the special needs children are left out, mostly because of the ignorance and laziness of some of the educators. My son often feels left out and singled out BECAUSE he's autistic. The attitudes and things were completely diffrent when Mrs. Goldberg was there. She had a passion for Special Needs and dedicated her life for the children and their parents. This new administration quickly is turning the attitude of the school. It is a shame."", 'Technology teacher Janet Elias refers to her students as ""digital citizens"" and teachers them how to tweet and use other social media. Read more: <a href=""http://www.nytimes.com/2014/04/11/nyregion/in-a-queens-school-an-early-start-on-preparing-responsible-digital-citizens.html?partner=socialflow&smid=tw-nytmetro"">here</a>.']"
26Q067,"[""Went to school here, graduated '08 and had the unique opportunity to sub here currently, as well. New administration is superb. It's also nice to see the school and its staff with a teacher perspective, as well as with a student one. Students seem to be pretty receptive to their teachers. The school climate seems warmer than when I used to attend here. The teachers are still extremely dedicated to their students, at least the ones I've encountered. Miss Mr. Lupino as the dean but Mr. Viruet holds pretty well. I can sense teachers want and expect their students to succeed, but also try to meet their socio-emotional needs."", 'OMG HI MR PARK', 'The DOE reports possible unethical attempts to pressure teachers and influence the PROSE vote on the part of Principal McGrath, <a href=""http://nypost.com/2017/06/10/principal-pressured-teachers-on-vote-to-join-school-program/?utm_source=Master+Mailing+List&utm_campaign=21a8d7e6a9-EMAIL_CAMPAIGN_2017_06_12&utm_medium=email&utm_term=0_23e3b96952-21a8d7e6a9-75759913"">according to the New York Post</a>.', 'I am in the magnet class in the 8th grade and found this to be an amazing school, thought that may be skewed since all of my classmates we attentive and we had good teachers, one complaint was that there was a ridiculous amount of lead in the water at the school, most of the time exceeding the amount found in Flint Michigan. Though I never drank from them and they are making changes to decrease the lead level.', 'this school is very stressful and whoever hires the teachers should really get fired because most of the teachers in this school dont know how to teach and dont respect students that arent as outgoing as others. also, they dont really seem to care about bullying unless the victim specifically comes up to them and tells them they have a problem. oh and i knoe this isnt the schools fault, but the students there are so nasty and rude. overall, there are little to no things i like about this school. the things i do like is one specific teacher and my 3 friends in the grade', 'i go to school here, and i would like to say that this school is amazing, has no bullying and all the students are talented and very nice', ""this school was lit in 8th grade. Didn't go work at all everybody copied homework in homeroom played on their phones in class and lunch. I don't think i did any work at all hung out after school and got a 93 GPA"", 'Chancellor Carmen Fariña announced 73 schools selected to join\nthe Learning Partners Program, an innovative and collaborative\ninitiative that brings schools together to share practices to improve learning\nin the classroom and raise student outcomes. Through the program, one host school with strong practices in a particular focus area will support two partner schools seeking to strengthen their own practices in that area. J.H.S. 67 Louis Pasteur was chosen to host P.S. 30 Mary White Ovington and William Carr. Read more <a href=""http://schools.nyc.gov/Offices/mediarelations/NewsandSpeeches/2014-2015/Chancellor+Fariña+Announces+73+Schools+in+Learning+Partners+Program+for+2014–15+School+Year.htm"">here</a>.', 'As an alumni at MS67, I loved this school, because this school has given\n the challenges and opportunities to foreshadow what it\'s like to \nexperience the high school years. Even though I wasn\'t in the magnet \nprogram, I was given classes that weren\'t difficult, but were a bit of a\n challenge. The teachers here, in general, are amazing! Depending on the\n teacher you get, you will either have a good year or have a frustrating\n year to work and study independently. MS 67 is a great school and \noffers ""electives"" that I think is one of the best factors about MS 67. \nThe band is an amazing orchestra! The teacher, however, has retired. He \nwas the best conductor and music teacher I ever had, so far! The new \nteacher, Mr. Peterson, is really nice and outstanding. The problem I had\n with MS 67 was the teachers were constantly changing every year! I \nmean, every year, from 7th grade to 8th grade, I saw new teachers that I\n never knew! Lol... that\'s not a big deal, but I think MS 67 should try \nand limit that habit. Other than that, MS 67 is a great school to be in.\n Guidance is amazing and the teachers here are wonderful! Come here and I\n will promise you 80-100% that your child or you (as a student) will \nattend/get accepted into NYC\'s best high schools. The education I \nreceived has helped me pass the SHSAT to get into Brooklyn Tech (not \nBronx Science; I was just 2 points off!!!!) and Francis Lewis\'s \nUniversity Scholars! Many other students show exemplary performance and \nhigh school acceptances. There may be some kids attending the zoned \nCardozo, Bayside, Francis Lewis, or Martin Van Buren, but that doesn\'t \nmake MS 67 bad. In general, MS 67 is an amazing school and personally \nrecommend it to parents and students interested in coming here! Just a \nside note, if you become an 8th grader, MS 67 gives you the chance to \nskip the 8th grade Regents Core, which is Earth Science. The school provides an aptitude test, to show which Science Regents class you may have potential to take and do better in. I got the opportunity to take Living Environment and received good education on it. I took the regents and got a great score; a 96! It\'s not how the teachers teach that determines one\'s score; it\'s the student\'s effort to do well.  So, MS 67 is a recommended school to go to!', ""Not true. I think you're getting confused here, but a lot of the kids here were zoned for Cardozo, yes, but you can't make the assumption that the kids who don't get into specialized schools go to Cardozo immediately. That's not the guidance counselor's choice; it's the student's choice of attending Cardozo. Plus, you have no right to say that. Unless you have valid evidence of what you're saying, please don't ever say that, because I'm sure you say things mindlessly. I'm sure you haven't been in this school before, I have been (Alumni Class of 2014). MS 67 is academically one of the best middle schools, so what you're saying is completely false. MS 158 is not a bad school either! I got a 511 on the SHSAT (getting into Brooklyn Tech) and Francis Lewis High School's University Scholars. I decided to attend Francis Lewis. Ok? There are many kids who do well and get into one of NYC's best high schools. My friend didn't get into a specialized high school, so does that necessarily mean that he's going to Cardozo? No! His zoned was Bayside and wound up getting into Cardozo's DaVinci. So, with my evidence, it's obvious that what you said was completely wrong. It's just that a lot of the kids do want to go to Cardozo, but they're not forced to. The counselors have no right to choose where every students go for high school. Do you think my counselor choose Francis Lewis for me? NO! I did, not him. Also, you may mean that the guidance counselor suggests Cardozo, not dump you. So, I suggest you to keep your filthy, dirty gossips to yourself. If you think it's necessary to say (with all the right evidence and stuff), go ahead. Otherwise, just keep it to yourself."", 'Do you go to 67? No one smokes there.', 'this been a while back', ""There's no dress code now. There is a restriction about hoods and flip flops"", 'Is he the lunch guy? I noticed he wears earplugs.', ""To be honest, the MS67 you know and the MS67 I know are completely different. First off, yes, not everyone takes Earth Science in eighth grade. Only the Gifted and Talented course takes them, and there's no 'placement exam', we're just separated from the Gifted and Talented course and the regular course. Second, there aren't any 'insane' rules. It's a very free environment, and almost nobody I know got in serious trouble, and I know these people don't follow rules daily. I know I don't. Third, nobody smokes at MS67. Nobody. The teachers do something about it if they see someone juuling or smoking. I know this is from seven years ago, but I think it's better to delete this review and let the new students see the recent comments instead."", 'no one smokes']"
26Q074,"['Grow to Learn and the NYC Food Policy Center honor M.S. 74 for its Nathaniel Hawthrone Garden and its innovative student-made garden decorations and enhancements <a href=""http://www.nycfoodpolicy.org/nyc-school-gardens-every-borough-queens/"">as NYC Food Policy reports </a>.', 'Is there a dresscode such as uniform I should get\n', 'no, but there is a strict dress code on what you cant wear to school, but there is no uniform.', 'Nice post, really enjoyed reading.', '74 is the greatest school in the world. Right now I am in sixth grade and it has been the single greatest year of my entire life all because of MS 74!!!!!!!!!!!!!!!!!!!!! We have boast such outstanding academics, and transcend greatness in the arts. Ms. Stein my homeroom and English teacher is easily my all-time  favorite, with my math teacher Ms Brzezinski being a close second. THANK YOU NATHANIEL HAWTHORNE MIDDLE SCHOOL 74!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! :) ;) :P', 'Planning for the first New York City–wide evaluation of teachers by their students was no easy feat, MS 74 principal Anthony Armstrong told Schoolbook. Read more <a href=""http://www.wnyc.org/story/city-gathers-student-input-teacher-performance/"">here</a>.', 'MS 74 is sending teams to the Odyssey of the Mind competition, an international creative problem solving contest active with participants from across the US and 25 countries. Read more <a href=""http://queenscourier.com/bayside-students-put-their-creative-problem-solving-skills-to-the-test/"">here.</a>', 'MS 74 is a great school with OUTSTANDING staff and teachers. Im a seventh grade student that attends the school and its great. We go on lots of trips too. FABULOUS!!!!!!']"
26Q094,"['Students from PS 94 won an award in this year\'s ""We\'re Walking Here"" competition with the Department of Transportation for their street-safety PSA video, as reported by the <a href=http://www.qchron.com/editions/queenswide/queens-schools-win-big-in-safety-contest/article_984acae7-5049-5ab0-9d33-b0301af2eae1.html>Queens Chronicle</a>.', ""Can someone tell me if JoAnn Barbeosch used to teach 6th grade at PS 81 in the 1970's and 80's? I think I was one of her students then. She had the greatest impact on my life and encouraging me to succeed in school. She gave me an award in English, she joked and said it was because I used it so much (I talked a lot in class). She was the perfect combination of firm yet caring. I am so sad to hear she has passed away.""]"
26Q098,"[""What a shame that the Insideschools' staff has not visited the school recently.  This was a good school under Principal Huggins.  The school has become a GREAT school since last year.  Principal Lena Kim has done a fantastic job reenergizing and revitalizing the school.  The parents were always giving and attentive and wonderful, and they are supporting the new initiatives and welcoming the challenging and creative curriculum with open arms.  It is no wonder that the school became a Blue Ribbon school this year.  Really a great school and even a greater community to raise families in."", 'P', 'You spelled grammar wrong lol...']"
26Q115,"['The US Department of Education designated PS 115 a 2017 ""Blue Ribbon"" school for having test scores in the top 15 percent in the state, with students in all demographic groups scoring higher than at least 60 percent of students in their state, according to a US Department of Education <a href=https://nationalblueribbonschools.ed.gov/awardwinners/reports/2017/Elementary_Schools.pdf>press release</a>.', 'Who ever said mean things about this school, you are very very wrong. This school, I came into in second grade. This school gave me experiences I’ll never be able to forget. The teachers and faculty are so sweet, that you will remember each one of them wherever you go in life. You’ll be so thankful. This school is a blue ribbon school, which means it definitely is a highly great school for academics. And not just academics, even friends. The faculty are so sweet that I had a friend who was a lunch lady and all the teachers I had were my friends as well. I loved that school, it’s not an opinion anymore since it’s New York State’s 6 blue ribbon schools. You’ll love the teachers you meet. They were all caring and fun. They would always come up with fun activities to do for boring topics. They have multicultural day, a day when you can express your culture through food, dressing, music, and dance. And in fifth grade, you will love it the most. The kind faculty in this school have inspired me to become a teacher in the future. I looked up to them and I still do although I graduated a few years ago. You will never ever ever regret the experiences you have and learn from this school. You will always cherish these memories. Fourth grade for me was pretty sad, we lost a beloved principal named principal James J. Ambrose. That’s how ps. 115q became the James J. Ambrose school. He left great remarks on this school. He deserves most credit for making this school so great and Mrs. Scortino who was our assistant principal at the time. She loved history so much. So I can tell you all the teachers were super nice... I don’t know about how kids these days are but I can reassure you the faculty is one in a million. You will never find such a faculty in any school. I’m in high school now, and it isn’t so great. And they also have this great after-school program where you can do homework with volunteers helping you and more fun activities. This school deserves the blue ribbon award for everything they have done from teaching lessons to teaching great values in life. Go bulldogs!!!', 'Who ever said mean things about this school, you are very very wrong. This school, I came into in second grade. This school gave me experiences I’ll never be able to forget. The teachers and faculty are so sweet, that you will remember each one of them wherever you go in life. You’ll be so thankful. This school is a blue ribbon school, which means it definitely is a highly great school for academics. And not just academics, even friends. The faculty are so sweet that I had a friend who was a lunch lady and all the teachers I had were my friends as well. I loved that school, it’s not an opinion anymore since it’s New York State’s 6 blue ribbon schools. You’ll love the teachers you meet. They were all caring and fun. They would always come up with fun activities to do for boring topics. They have multicultural day, a day when you can express your culture through food, dressing, music, and dance. And in fifth grade, you will love it the most. The kind faculty in this school have inspired me to become a teacher in the future. I looked up to them and I still do although I graduated a few years ago. You will never ever ever regret the experiences you have and learn from this school. You will always cherish these memories. Fourth grade for me was pretty sad, we lost a beloved principal named principal James J. Ambrose. That’s how ps. 115q became the James J. Ambrose school. He left great remarks on this school. He deserves most credit for making this school so great and Mrs. Scortino who was our assistant principal at the time. She loved history so much. So I can tell you all the teachers were super nice... I don’t know about how kids these days are but I can reassure you the faculty is one in a million. You will never find such a faculty in any school. I’m in high school now, and it isn’t so great. And they also have this great after-school program where you can do homework with volunteers helping you and more fun activities. This school deserves the blue ribbon award 🥇 for everything they have done from teaching lessons to teaching great values in life. Go bulldogs 🐶!!!!', 'The US Department of Education designated PS 115 a ""Blue Ribbon"" school for having test scores in the top 15 percent in the state, with students in all demographic groups scoring higher than at least 60 percent of students in their state, <a href=https://ny.chalkbeat.org/posts/ny/2017/09/28/six-new-york-city-schools-get-blue-ribbon-designation-for-their-high-test-scores/>Chalkbeat reports</a>.', ""At first, reading all the reports and comments, I was very VERY reluctant to put my kids into this school... I considered myself lucky when I got my son into PS 203 in PK and he's been there for the last 3 years - happy and in advanced classes. I tried to get my daughter in, but no luck. wait-listed for the 2nd year in a row.\nHowever, circumstances change, and I was left with no choice and finally went to register my daughter for Kindergarten class for year 2016-2017.\nI was greeted by a security guard as I would by any school guard, it's appropriate and acceptable. Proceeded to the office and was greeted with smiles and very nice and approachable staff who was very helpful, and again - nice. Didn't give me any issues, even though I was a week late with pre-registration, thinking I'd get a call from the other school. My daughter was approached by a Language specialist(I think), just so she can assess her skills, in a very nice sweet manner, asked her a few questions, which my daughter (who is normally extremely shy) answered all questions very comfortably. I met with the Parent Coordinator and spoke to him about my son who just scored high on G&T test and because they may have a spot for him, it would just work out for me to transfer him out of PS203 to this school, so my kids would go to the same school. So, we'll see how it works out.\nSo far, my experience with the school was great. I will be happy to update you all when and if we get them in and see how things go."", ""My child is currently in PS 115 G&T. I am not sure it is worth to go there.\nThe teacher had lied to me twice to avoid admitting her mistakes. I have\nevidence to show the teacher was lying. I don't want to be a tough and picky\nparent. So I am going to wait and give her another chance to change her behaver. If she lie to me again (the 3rd time), I definitely will report it to the school."", ""The people in the office are so unapproachable. I feel like they are always having a bad day. They don't have to be nasty to the parents especially if parents are  just asking information and are just concerned about their kids. "", 'this school was good but not as good as 133 where my friends went. :P', 'They need to check who comes to this school and how. I know for a fact two students in the gifted program in this school got here by lying . They were helped out by another school as to what to put on their applications and basically fooling the system so that they can get both their kids into the program. One sibling didn\'t even pass the test. They  just got in b/c the brother did. Room for Gifted and Talented should be left for the REAL deserving kids. Not just because of connections or who you know. Now some kids will not be able to go because some parents felt their kids needed to be in a "" better school with more white kids"" and took the seats from kids who scored well on their tests and deserve a spot in those classes. ', 'You gave the same comment with the same information for PS 203. Why did you di this? This is called lying. ']"
26Q133,"['i went here only for pre-k for some reason, not knowing that my future friends and even my future crush would go here. i missed out on a lot. but when i asked them, they said 133 was not that great. i still believe that it is great and regret not going here.']"
26Q158,"['So many bad articles online about NOTHING being done by the school or the DOE bosses\nhttps://www.amny.com/education-2/queens-parents-blast-carranza-over-school-sex-assault-and-other-woes/\n\nhttp://thejewishvoice.com/fbi-probes-academic-fraud-in-nyc-schools-carranza-under-fire-for-failures/', 'Chancellor does not care about children and is a coward \n\nhttps://www.nydailynews.com/new-york/education/ny-schools-chancellor-queens-town-hall-20200128-f743tcunuffxddokk2gh7il7ie-story.html?outputType=amp', 'https://newyork.cbslocal.com/2020/01/28/nyc-schools-chancellor-richard-carranza-race-card-community-bridge-building-bill-de-blasio/#comment-553290', 'A long list of local lawmakers have called for action from the DOE to address safety concerns, including City Council Speaker Cory Johnson, the <a href=""https://nypost.com/2020/01/23/corey-johnson-rips-doe-over-discipline-woes-at-queens-school/"">NY Post</a> reports. “I stand with them,” Johnson said. “This is appalling. It is terrible. This should have been rectified already. It is a completely unacceptable situation. I totally understand the outrage of the families and parents.”', 'This is a result of Carranza not allowing principals of schools discipline students because it is “racist”\n\nNo consequences to bad behavior means it will continue here and all over the city. Unfortunately some child needs to be fatally injured before DeBlasio and Carranza will act.', 'Shame on this schools principal and the schools chancellor Carranza for\nMishandling violence at Marie Curie\n\nhttps://nypost.com/2020/01/24/de-blasio-calls-disciplinary-situation-at-embattled-queens-middle-school-troubling/', 'A student fight at Marie Curie MS was caught on video and raised a conversation about a recent breakdown in discipline, the <a href=""https://nypost.com/2020/01/13/video-shows-vicious-lunchroom-beating-at-troubled-queens-middle-school/?utm_source=newsletter&utm_medium=email&utm_campaign=cb_bureau_ny"">NY Post</a> reports. “The principal is very lax with student disruptiveness and disrespect towards adults in the building,” a teacher said of school leader Henry Schandel. “The students run the building. The environment gets more chaotic by the day.”', 'Student arrested\nhttps://nypost.com/2019/12/12/bully-sexually-abused-girl-at-top-nyc-middle-school-and-officials-did-nothing/?utm_source=url_sitebuttons&utm_medium=site+buttons&utm_campaign=site+buttons&fbclid=IwAR2XmgNcWaMPLxEq0poBihirekWRqFj5dKUmkPp81Ov2tk-nr1nopgDEGic', 'At MS 158, the minimum grade students can receive on assignments and tests is a 55, <a href=""http://nypost.com/2016/07/12/this-school-makes-it-nearly-impossible-to-fail/""> the New York Post reports</a>.', 'At a meeting held at MS 158, area residents spoke out against a plan to open a new high school to alleviate over-crowding at area high schools. Read more:  http://nyti.ms/1MiG7x4']"
26Q159,"['Local residents complain about traffic congestion during drop off and pick up at PS 159. Read more <a href=""http://www.qchron.com/editions/north/out-in-front-of-ps-parents-are-the-problem/article_e910e573-bf85-59c7-9161-17a9f0cd1bd7.html"">here</a>.', 'A former teacher claims he was fired because of his sexual-orientation and is suing for reinstatement. Read more <a href=""http://nypost.com/2015/11/08/queens-teacher-claims-he-was-fired-for-being-straight-lawsuit/"">here</a>.', 'PS 159 has been accused by parents of dividing kindergarten classes by race with one class consisting of only Chinese and Korean students. Read more <a href=""http://www.koreatimesus.com/queens-kindergarten-accused-of-dividing-classes-by-race/"">here</a>.', ""I read your article.  It was ridiculous.  Real investigative journalism here...  These kids obviously don't speak English very well (or at all) and have to be taught together by a teacher with the techniques and skills to service their needs.  What do their parents value more?  Learning English and adequately preparing for 1st grade or having a rainbow of faces?  Rainbows aren't going to get you a job when you turn 21!  Preparation will!  I'm sure first grade, second grade, third grade, fourth grade AND fifth grade have PLENTY of different races all learning together.""]"
26Q162,"[""The principal of the school is very rude. She is very cocky and likes to nitpick. As a parent, I don't see her being a good manager or a good educator who communicates with colleagues well or connects well with parents or shows care about kids"", ""My first grader is doing quite well at PS 162 and they have had quite a few fun activities such as pajama day and movie night.  I'm sure they will have some trips in the spring.  So far, I am pleased with this school, both academically and socially."", ""well, i'd like to say that P.S.162 is horribel. here are bed things you will notice:\n1. waste room in cafeteria, waste of money duh?>\n2. teachers give a little practice\n3.do not do to many trips and fun activities"", 'true']"
26Q172,"['This school has an online interactive program called Global Schloars, students can communicate with global students, to learn what’s going on outside of United States. My daughter loves it!', 'Whos your favorite teachers?', 'this school sucks even the princepal said that it sucks', ""Hey's where James Rampullo, he didn't come back this year?"", ""you haven't heard bout what he did?"", ""I am in the principle's honor roll so i am a good student and the best in class."", 'MS 172 IS THE SCHOOL YOU SHOULD GO 2 I AM IN THE HONOR ROLL SO I SHOULD KNOW!!!!!!!!!!!!!!!!!!!!!!!!', 'umm no one cares and i know that there is a lot of drama and disrespectful people there\neven if ur in honors, how does tht persuade people to go to ms 172', 'There are no academies.', 'The school is much better now. You can play outside and stuff.']"
26Q173,"['<a href=""http://qns.com/story/2018/02/02/dozen-queens-schools-get-reward-state-high-academic-marks/"">Website QNS reports</a> that PS 173 has been named a Reward School by New York State.']"
26Q178,"['Long Island City parents rally for the creation of a new local school to ease long waitlists at PS 178. Read more <a href=""http://www.dnainfo.com/new-york/20150610/long-island-city/parents-want-new-school-built-at-hunters-point-south"">here</a>.']"
26Q186,"['I recently graduated in this school, but now I am in High School! All of the teachers here are very considerate, and they can help you overcome tough times. I recommend going to this school!', 'I went here from 1997 - 2003 for K-5 and it was an amazing school to grow up in. We used to have annual trips to the farm and the teachers were so kind and caring. I do wish that they had speech teachers when i was there since i grew up with and still have a stutter. Principal Quinn came in right when i entered 5th grade and she was very nice to everyone and seemed to really care about the students. I hope to place my future children in an ele.entary school as nice as this one!', 'PS 186 Castlewood parents are protesting the placement of a substitute teacher at the school who has been accused of inappropriate behavior with a student at a previous posting. Read more <a href=""http://nypost.com/2015/03/21/parents-protest-after-learning-school-hired-sleazy-teacher/"">here.</a>', 'Thank you to the parents who advocated for his removal. I am just finding out about this and my child goes to this school. I am at distress that this was not communicated to parents and very worried that our children were exposed to such danger.']"
