dbn,comments
11X108,"['Parents are PS 108 are hoping their long-held dreams for adding a middle school to the existing elementary school could finally come true, the <a href=""https://www.bxtimes.com/parents-urge-doe-to-create-a-middle-school-at-ps-108-in-morris-park/""><i>Bronx Times</i> reports</a>.', '<a href=""https://www.bxtimes.com/stories/2017/46/46-ps108veterans-2017-11-17-bx.html"">The Bronx Times</a> reports on PS 108\'s continued tradition of honoring local veterans.']"
11X111,[]
11X112,"['Forty seven percent of the students at PS 122 are persistent no- shows according to the NY Post. Read more <a href=""http://nypost.com/2015/11/12/city-students-are-skipping-class-once-every-10-days/"">here</a>.', 'Ninety-four low-performing schools are now called “Renewal Schools,” by DiBlasio. They will receive increased funds designated for an hour of additional learning time, after-school and summer programs, and teacher training. The principals will also be under review. Read more <a href=""http://ny.chalkbeat.org/2014/11/03/these-94-schools-are-set-to-receive-extra-funding-and-learning-time/#.VFqXM4c7X8E"">here</a>.', 'PS 112 was locked down after gun violence outside the school. <a href=""http://www.dnainfo.com/new-york/20140521/edenwald/elementary-school-locked-down-after-man-shot-dead-nearby-officials-say"">Read more here.</a>']"
11X121,"[""Since I only have experience with the G & T class, I am not basing my review on the General Education curriculum/classes. This school is part of School District 11 and it is one of two schools which has a Gifted and Talented program in our district. When my daughter was applying, she had the option of attending either Throop or Helen Keller with her test score. After visiting both schools, I felt that Throop gave off a warmer vibe vs. Helen Keller so I picked Throop, and I am happy with my decision. My daughter entered the G & T class this year as a Kindergartener and she had a blast. My daughter has blossomed into a happy and mature girl from a shy and insecure child. When I ask her who her best friend is, she says all of her classmates are her best friends. The school administration is generally responsive and you really get a small school vibe although this school has almost 1,000 students. My daughter's Kindergarten teacher, Ms. Sanchez is an excellent educator and I hope my daughter's 1st Grade teacher is just as great."", 'Are you still at this school as I would like further information place ning on sending my kids here', 'A DNAinfo analysis of G&T programs across the city found that PS 121 was the only school with a higher percentage of Hispanic students in the gifted and talented program than in the general population. Read more <a href=""http://www.dnainfo.com/new-york/20150929/upper-west-side/see-what-patterns-emerged-dnainfos-gifted-talented-map"">here</a>.']"
11X127,"['So I would like to go to this school but do u have to wear uniform?', ""hi i was in 6th grade when I switch schools just wanna say thanks to coach Alex and coach Sanches they inspired me to play soccer and I'm sorry I had to leave from Christopher soto"", 'Ms 127 is a great school with good teachers', ""u know why some people say bad stuff about some schools because they didn't try to make the best of those year in that school all u have to do is ignore all those problem and just focus on the schoolwork. i went to this school and am going to high school this year and i thought it was a great school u know why cause i didn't bother thinking about all those unimportant stuff so go to whatever school u want to don't listen to anyone. do what you think is the best."", 'lemme guess is it ms.davis']"
11X144,"['Community Education Council 11 is fighting a plan to co-locate a charter school in the same building as Michelangelo Junior High School. Read more <a href=""http://www.bxtimes.com/stories/2015/14/14-charter-2015-04-03-bx_2015_14.html"">here.</a>', 'We have a new principle 2017 2018  and there are metal detectors but they don’t take are phones the school is much better', 'so I am currently in 7th grade in 2019 AND THEY STILL HAVE THAT STUPID RULE ABOUT NO HOODIES like they care about that way to much']"
11X153,[]
11X160,[]
11X169,"['Students from Baychester Academy attended a “Science Day” at JFK airport to see the Solar Impulse Airplane at its final U.S. stop in the first solar-powered flight around the world. Read more <a href=""http://www.blackenterprise.com/education/science-day-at-jfk-features-lightweight-plane/"">here</a>.', 'Chancellor Carmen Fariña announced 73 schools selected to join\nthe Learning Partners Program, an innovative and collaborative\ninitiative that brings schools together to share practices to improve learning\nin the classroom and raise student outcomes. Through the program, one host school with strong practices in a particular focus area will support two partner schools seeking to strengthen their own practices in that area. P.S. 169 Bay Terrace was chosen to host Baychester Academy and Learners and Leaders. Read more <a href=""http://schools.nyc.gov/Offices/mediarelations/NewsandSpeeches/2014-2015/Chancellor+Fariña+Announces+73+Schools+in+Learning+Partners+Program+for+2014–15+School+Year.htm"">here</a>.']"
11X175,"['This school is wonderful if you want to come out with severe anxiety and depression! The students are wonderful as they torment others for being different. The students also wow everyone with their senses of humor. Joking about suicide, mental illness, drugs, assault, and rape... ah how funny. And the amount of effort that students put into their work is astounding. Getting 50% on tests is just the grades that high schools would want. Not to mention the amount of character is put into these students. Swearing at teachers and threatening students is just so wonderful, don’t you think? The amount of respect these students show to teachers is just perfection. Sticking up the middle finger at them, touching and destroying private property, and vandalizing school property. The staff is also the highest quality ever. They certainly love not caring about children being severely bullied. Therefore, I can say that P.S 175 is one of the best schools to send your child.', 'PS 175 City Island received an $18,000 grant from Project Boost. Read more <a href=""http://www.bxtimes.com/stories/2015/14/14-a-boost-2015-04-03-bx_2015_14.html"">here.</a>']"
11X178,"['In  2012\n', 'To be honest... I was happy to leave that school \nThe only teachers who actually helped me understand math and other subjects was Ms Rivera (5th grade) and Ms Matthews (3rd grade) ']"
11X180,"['Some of my other friends are going to this school I hope it treats them well.', 'This is an amazing school. I get the bullying thing, it is an issue, but is very rare and bound to happen to anybody unless they wronged somebody else, and it has to be something VERY WRONG to get them up that point.\n\nThis school has lots of fights, indeed, but I guarantee you that you will never ever get wrapped into any of them.\n\nMr. T has anger issues (and is very ignorant) , yes, people tend to hate Ms. Rita, but in reality, she only gives tough love, and is a total sweetheart and Mom-like figure once you get to know her. \nI am on the step team, so I know.\n\nThe principal needs to do his job better, but the vice principals and all the staff members make up for his loss, and they help you learn and teach you new things in so many ways. \nYes, you may have a few teachers you might hate or dislike, we all have those teachers along the way, but I assure you, bring your students to this school.\n\nI am currently in the 8th grade, class of 2020 (or is it 2021?), and I love this school and the experience so far. Please bring your children here!\nIt will be worth it as long as you work with them along the way.\n\nYes, some teachers have attitude problems. Big ones. It is a ghetto school, but ghetto in a loving way. All the teachers will give you tough love. \n\nPlease take a chance. Bring your kids here ! ! ! You will not regret it.\n\n<3\n\n-Anonymous 8th Grade, 11.11.2019', 'If you have another choice, I advice you to not let your child go this school. Discipline is not maintained and students are frequently bullied with the culprits having little to no consequences. As a former student, my time at this school were very unfortunate. I was constantly teased (which is a lot less than what other kids have been put through) and the teachers did little to nothing to stop the torment. My advice is if you have a choice try not to put your child in this school.', 'This school is rundown, and the extracurricular activities condone a surrealist perspective of society, inflating it to sound as if the students were of higher authority. Schools are essentially run under the power(s) of the head schooling system, AKA the principal, ergo, the powers were endowed upon him. However, he, in my personal opinion, is inefficient in terms of managing those of the lower-class,( metaphorically comparing it to a hierarchy based on authority of teachers and those above them) making these schools run poorly. As coinage to the philosophy of the distribution of knowledge, this school is an exception in terms of being run generally well.', 'Does this school have lockers', 'Yes', ""This used to be an amazing school when my son went there a few years ago.. now that there's a new principal my friends that have children there still tell me the school has rapidly gone down hill .... I hate to hear things like that since it was one of the best schools in the Bronx for so long and now the school is known in the neighborhood as being so different so rapidly! Such a shame !"", ""I'm going to ms.180 this year can I please get advice is this a good school\n"", 'i am in 5th grade and i am thinking of going to  this school please give me advise?', 'I do attend this school.  The school is divided into schools. STAR. Law and Public Services, Moving Image, and International. The kids are divided into the schools and we all basically learn the same thing, so parents don\'t be confused. The bullying here is a 7/10. As you may know, middle school is where you find yourself and on that journey of doing that, many kids make fun of others as a joke, but personally I don\'t like it when people make ""fun"" of others. MS 180 is a school that expects so much from kids so if your kid ends up getting a 65 on their report card, the school is going to make a huge deal out of it. I still don\'t know if that\'s a good thing or bad.. The arts programs are amazing. The kids do curse and listen to rap music and date each other sometimes so the environment is okay.. I guess. I do recommend this school but take precautions. Good luck parents. ', 'i go to this school im in STAR and theatre theatre is cool you learn a lot of basics even though theyre basics you probably never knew them and you learn how to improve STAR school is ok it currently has 1 of the 2 regents classes that are in the school which i am in At lunch you have to be quiet for the first 5 minutes which sucks and we generally get out at 2:20 unless you take the school bus in 6th grade then you get out at 2 The kids are like any other school they are for the most part excepting there are a lot of gays and everybody is ok with it I havent really seen any bullying in my 3 years here Ms Rita is intiminating at first but shes not that bad overal its a pretty good school i like it here and when i graduate this year im going to miss it My personal favorite teacher is Ms Bonilla the theatre teacher and house assist of star i feel like if it wasnt for her i wouldnt be as happy here :) Situations are well taken care of here there arent fights and if you stay with the right people and do the right things itll bw an easy 3 years', 'My daughter is going to 180\nShe will be in 6th grade soon and i will just like to know if any of you guys have a school supplie list \nPlease e-mail me - redana09@Hotmail.com \nThank you']"
11X181,"[""Hi I'm gonna be a sixth grader here next year. I looked at the comments and those were from a long time ago. Are the people there really that toxic and mean? I mean, I heard there was biased teachers. If they really were wouldn't they be fired by now? I wonder how they got jobs there. People keep on complaining and say they are depressed. Just don't let it get to your head. I want to see the 7th graders there comment on this I am really confused. One quick question, do they still have the snack vending machines? Me and my friend really want to know. Back to the serious stuff, how is the principle there? Do you guys feel comfortable around him? I just want to get the main vibe of the school so I could enjoy it more. Everyone has their own point of views and I just want to public view of the school itself. The arts and crafts seem fun. What homeroom teachers are cool? (I'm going to be in honors class so please help me) Try to respond with your view and try to answer my questions. I hope I enjoy it here! Also any advice on how to stay alive there?"", 'literally the worst 3 years of my life, the kids were disgusting and ghetto, the kids are rude and disrespectful. the staff is just as ghetto and rude. as a hispanic student, i felt discriminated against because one of the deans (Ms.Jones & Mr. Robs) was more biased towards the black children. The deans did a horrible job at controlling the children, the kids were horrible and unbehaved. I felt bad for all the teachers, the courses were great except the school legit sucked. Never again will I, step into IS 181 once more. what a disgusting experience.', 'horrible school', ""HEY IM BACK. I'm done with this school but I have several sources that go to this school. They tell me some tea about each class. I agree most ppl here are ratchet Jamaican kids and they go around discriminating against other students. The teachers are useless and do nothing to stop bullying. Whoever is reading this DON'T go to this school. but it's your choice. I'm just tryna to help u out. Also according to my sources 8th and 7th grade is full off basic ass bixtches and people who just talk shit. If any of y'all are in 8th and 7th grade or go to this school y'all already know how it goes."", 'I am going to this school, I am really excited to go and after I read the comments, there is some hate, but over all there was good reviews. I am so ready to go!', 'ok since i have been in this school for a while here is the tea. yeah there are honor classes its fun or whatver but the students arent very nice. i dont live in co-op and i am clowend for it so if you do thats cool. most of the kids here are jamicans. and honstely descrimate against those who arent. you HAVE to find your self by like 2 months in or your GOING to bullied. the only really good thing about the school  is all the contests. and behave as well. there are a number iof students now that act out most of the time. but are normally is like 8th grade. but have fun', 'ATTENTION ALL KIDS/ PARENTS WHO WANT TO COME HERE: LET ME WARN YOU ABOUT THE TEACHERS, and students  OF ALL IM GLAD \nim graduating soon.\n BECAUSE, THIS IS THE WORST SCHOOL IN THE HISTORY OF SCHOOLS. IVE BEEN BULLIED HERE TO THE POINT WHERE I BECAME DEPRESSED. many kids are discriminated against, because of their religion, and ethnicity. There are many racist people here, and many tease people because they are African. for example, a girl said, ""If your African don\'t touch me. I don\'t even like African people.""\n(a teacher heard this and did nothing. many Africans get endlessly bullied for where they come from.) this is 2018 and this is still happening. That\'s not even it, people get teased for the clothes they wear, (in front of teachers)\nthe teachers are racist too, and are rude to the students. One teacher, was kicking and hitting a special ed student. It\'s so sad to see this going on in a school. also people are rude to muslim people, and say ""be careful, you don\'t know if there gonna blow up the school."" Did I mention, that the teachers are miserable bitches? they scream and curse at kids all the time. so I guess what I\'m trying to say, is DO NOT COME TO THIS SCHOOL. copy and paste this review, to all M.S.181 review pages so everyone can see. also, show this to everyone. and if u go to this school, please show this to my former principal, Mr.Warnock', 'Does this school have a basketball team??', 'no i think if you here for the 2018 to 2019 school year they are starting clubs so mayeb ask mr warncok', 'Does this school have lockers? If so, do all students use them?', 'Yes they do have lockers and yes all the students have one and utilize them', 'Yes we have lockers and use them, however you cannot use them during the day, only during am and pm homeroom', 'they have very very very very very very good delicous food. I went to my brothers winter carnival for gifted and talented he told me that what i was eating is what they give every one for lunch.=)', 'We don’t get served food from the carnivals for lunch. Food for the winter carnival is usually prepared by students in the culinary program. Lunch food is provided by the state.', 'is this a gifted/talented school and do they give you good lunches or they let you buy your own?', ""I'm going into my third year in ms 181 and my time here has been amazing. In the seventh grade I was able to join a culinary program and that was probably the best part about my seventh grade year. middle school 181 is one of the best middle schools in the Bronx I told one of my friends mom that and she put him in the school and he is now going to the seventh grade and also if you don't want your little sixth grade son/daughter taking public transportation they have school bus transportation but middle school 181 is an awesome school \n"", 'does the school have lockers', 'Yes the school does have lockers in the classrooms and also in the hallway\n', ""Don't judge the school based on how one person writes. Also, whether you choose to send your son to this school is souly up to you but this school is amazing. Unless you what your son to miss on an amazing experience and academic structure, then by all means send him to a different school. "", ""Um I'm in the 6th grade at MS 181 and I surely know how to spell better than the probable adult so re-consider that decision. You really can't base your decision on one person's lack of knowledge for grammar."", 'Thanks for the reply but a bit late ms81 was not on our list wish you had replied sooner my son has been chosen for prep for prep I think we will be fine.Keep up the good work best wishes.', ""Your welcome. He would've had fun here and also I am in the fieldston enrichment program and that should say a lot."", 'Thank you I did not attend school in nyc so all this is new to me I will download the application for my son and see were we go with this.', 'You mean 181 has those things. You said the wrong school when you said all the benefits and activities for the school.', 'Hello!', '180 big K', ""This is an old comment but the age does not affect the content. The school is stuck in it's rude, urban, disorganized ways.""]"
11X189,"['CASA\'s James Bellon is one of 36 New York City principals who are calling for Governor Andrew Cuomo to pay $2 billion they say city schools are owed following a lawsuit in 2006, reports <a href=""http://ny.chalkbeat.org/2016/03/24/36-principals-join-public-push-for-funds-saying-gaps-hurt-special-ed-english-learners/?utm_source=Master+Mailing+List&utm_campaign=e92408710d-Rise_Shine_A_Harlem_charter_school_creat3_29_2016&utm_medium=email&utm_term=0_23e3b96952-e92408710d-75578181#.Vvq1txIrIkh"">Chalkbeat</a>.']"
11X194,"['I had a love/hate relationship with this school. The teachers were amazing but too much drama was created with the students, a lot of disrespect went on. \n\nI was bullied a lot. To the point where Ive reported it couple of times and it didnt really work. No, they dont really keep you anonymous. On top of that some of these students fought and stuff around the school but hey, nobody takes action unless that happens.\n\nIn the end, we all know eachother like fine wine. We knew who did what, we knew what our connections with eachother were like, etc. And as someone who started from 2nd grade, leaving by 8th— 194 was like a life journey for me. I learnt how to grow thick skin, how to handle hard work, and how to live no matter how low things could be. Every student had one thing in common and that was knowing the struggle, and knowing how to cope with it with the things we had which was the school itself. \n\nThank you for reading, I kind of miss the school. \n\n—N/A, a sophomore outside of NY now.', 'Hello everyone this school 194 is a good school but on the other hand side it has a few cons. The teachers are great and as well as the staffs. But you are always required to wear uniform and come to school prepraed otherwise they will write u down on the section sheet. If u are a student who disrespects and doesnt do hw or never wheres the uniform they will write u down on the section sheet and u will not be able to go on trips. The teachers are great.', 'I\'m an alumni, I graduated two years ago. I now go to Celia Cruz Bronx High School of Music. \n\n\nThis is a really good school. Like Fardin said, it has it\'s pros and cons.\n\nNot all of the students are respectful to each other. I\'d say about 95% of them are respectful to each other. Like any other school, there are bullies. I was bullied for my weight and my stutter problem and was driven to depression. However, the friends you make at this school are the ones who will always help you out, will listen to you, and care for you. \n\nStudent life is pretty good. There are rarely any fights, if at all. Everyone seems to get along pretty well. Of course, there are some bad apples in the bunch, but it\'s such a small problem that it should be overlooked. Many students hate the uniform, but once it was put in place, the vibe felt even safer than it already was, no one would criticize each other for their clothes, since they had the same ones on. Recess is where it all goes down. The friendships, the drama, all of the regular activities you\'d go through as a child and teenager. \n\nThe academics are great, all of the teachers care about you and will always listen to what you have to say. They teach very well. I had a problem with a teacher in the Seventh grade, but this problem was dealt with and no harm was done to me or the teacher. It wasn\'t even intentional, the teacher didn\'t know about certain things I was insecure about and he mentioned them. I should\'ve notified him about these things. To be honest, he was one of my favorite teachers, because he took me out of class and personally apologized to me. That day, he had a lot of respect from me. He did what no one would usually do in that situation. He could\'ve written a letter, or sent me an email. But he apologized personally. The teachers here really care about their students. They\'re all really nice and use really fun methods to teach, and that really helps the student feel safe in the classroom and makes them want to learn.\n\nThis is possibly one of the best schools in the Bronx, and your child will be happy to spend their childhoods and beginnings of their teenage years here at PS/MS 194. \nThey\'ll face hardships, learn about the realities of life, grow and develop into bright young students. They\'ll make friends, lose friends, figure out who they are as people. \nThey\'ll meet wonderful people and do wonderful things.\n\nWhen I graduated, I looked back to when I had heard about this school. I was entering the first grade. My mother and I walked into the school, they gave us a tour, served us lunch. I met some of the staff. And when I walked out of the building, my mom stopped and asked, ""Sergio, do you want to go to school here?""\n\nI excitedly replied, ""Yes!""\n\nIt was the best decision of my life.\n\nThis truly is a wonderful school.\n\nUgh, I\'m getting all sentimental, on Halloween! Can you believe it? \n\nWell, that is all. \n\nUntil next time,\n\n-Sergio.', 'Honestly, this school has its ups and downs. I miss being in this school this was where I met most of my friends. I am now a high schooler in New Jersey, the teachers weren’t so bad, although there was this one lunch lady who was kind of strict. There was also these two teachers who acted so mean to me that they made me upset because of a project. But other then that this school was nice, I hope maybe I can see those friends that went to this school one day. I wonder if some of my old teachers are here.', 'Hi. You might not see this but you probably already graduated high school by now. This is very fun to look back. Hopefully you enjoyed your high school years as well.', ""I'm in 7th grade and the schools not bad but the teachers are ridiculous"", 'Paraprofessional Emilio Lopez at PS 194 stroked a female student’s hair, rubbed her cheek and told her she was “cute,” reports state. Lopez was fired last May, according to the DOE. Read more <a href=""http://nypost.com/2014/08/31/teacher-wrestled-out-of-control-students-investigation-report/"">here</a>.', ""I'm an 8th grader graduading from this school right now, and i would say it is an okay school. We have our pros and cons. \nPros-\n-Teachers are effective \n-If we're not great teacher will strive to help us\n-Students are respectful to each other i guess\nCons- \n-This i year the school broke out on 4 uncontrollable fights\n-Transitions through hallways are too noisy\n-And sometimes there are dramas between one teacher to another\n-And we have to wear uniform -_-""]"
11X287,"[""what day will the students start school I have checked he calendar and it doesn't tell me"", 'North Bronx School of Empowerment is on a list of 50 schools that will participate in the DOE\'s Bronx Plan, which will boost salaries in hard-to-staff positions and ""give teachers formal decision-making power in their schools"" according to <a href=""https://chalkbeat.org/posts/ny/2019/02/08/new-york-city-bronx-plan/"">Chalkbeat</a>.', 'I go to this school and I find it very unsatifactory because the dean mr. louis is a very uncomfortable person to be around and likes to harass the children there and one of the ELA teachers is very aggressive and discourages the students there Ms. Deloniose', 'My grandson just started at north bronx school of empowerment in september. He finds it better then where he was last year and seem much happier now.   He tells me the teachers are much better and the principals is seen in the halls a lot. he loves all his classes which is a huge change from last year. He enjoys his art class alot and tells me the teacher  is able to control the kids really good with no problemss or crazyness an no kids mess with the teacher like in the 5th grade. From what I am hearing I would recommend this school to go to to parents who want good future for their children. Blessings.', 'The Forward School is one of 27 New York City schools on the 2015-2016 list of schools considered to be ""persistently dangerous"" by the state Department of Education, based on the number of disruptive or violent incidents. Read more <a href=""http://www.dnainfo.com/new-york/20150813/upper-west-side/number-of-persistently-dangerous-city-schools-on-decline-state-says"">here</a>.', 'Co-located principals have to manage space-sharing. It makes for a potentially awkward situation at Richard R. Green, where the School of Diplomacy, Young Scholars Academy, Globe School for Environmental Research, and Forward School of Creative Writing have been sharing a three-story building since 2007. Read more <a href=""http://ny.chalkbeat.org/2015/07/31/in-a-bronx-campus-principals-say-a-new-disparity-wont-undermine-their-collaboration/#.Vb_P5niFL8E"">here</a>.', 'Principal Adrienne Phifer has resigned amid allegations that she used the school parent coordinator to run personal errands. Read more <a href=""http://nypost.com/2014/05/13/principal-used-parent-coordinator-for-personal-errands/"">here</a>.']"
11X326,"['I was a volunteer for yesterday primary and I was ""getting the Vote out"" and informing my neighbors at the corner at Bronx Green Middle School on 2441 Wallace Ave.\n\n\nTo make this short, several teachers coma out with their political views criticizing my choice for my senator Jeff Klein.  One teacher who states he is a working family party member  started questioning me on whether I understand what IDC stand for and how it hurts his district in West Harlem.\n\n\nThis other teacher came out and stated I was engage in illegal activities by giving out palm literature at the corner.  \n\n\nBut the Assistance principal was the worst one.  HE came out with his dog and stated he didn\'t like that I was there in such a nasty disdainful manner.  When I responded that I was exercising my first amendment right, he started screaming at me in fonts of everyone. "" dont you dare heckle me!""\n\n\nI am so disgusted by this school\'s behavior.  FYI, the NYPD and the BOE employees made sure I was 100 feet away from the poll site and made sure I was in compliance with the election laws.\n\n\nSo not only doesn\'t this school teachers not understand the law but they are nasty and disrespectful.  \n\n\nTo say that I as a person of color who lives 2 blocks from the school was engaging in illegal activities  as well as stated they didn\'t like seeming me at the location was disrespectful.\n\n\nToday I went to the school to speak with the principal but she was in a meeting.  She told her staff to give me a blank piece of paper to write my complaint.  When I ask for the name of the assistant principal, the guy stated the principal say it was against his civil right to give me his name.  when I ask for the principal name, the guy stated it issn\'t permitted to give out her name.  Ye the guy asked for my name and number which I provided.   \n\n\nYet her name is on their website and there is a list of names of staff members on their site as well.\n\n\nMaybe if I was white like them them I would be seen as a person promoting democracy, but instead I was treated as a criminal and verbally abused by them.', ""wrong school, you're talking about Bronx Park on the 3rd floor""]"
11X355,"['<a href=""http://bronx.news12.com/story/37436154/bronx-middle-school-students-accepted-into-college-program"">News 12 reports</a> on students from Bronx Alliance Middle School who have been accepted to a summer college program for robotics, science, and engineering. It is also reported that teachers have started a fundraising effort to cover the students\' cost for the program.']"
11X357,['How do i apply for a porter job at your school?   I live in the area']
11X370,"['Leaders of Tomorrow is on a list of 50 schools that will participate in the DOE\'s Bronx Plan, which will boost salaries in hard-to-staff positions and ""give teachers formal decision-making power in their schools"" according to <a href=""https://chalkbeat.org/posts/ny/2019/02/08/new-york-city-bronx-plan/"">Chalkbeat</a>.', 'What are the school uniform colors', ""Leaders of Tomorrow principal Sean Licata says the city's Renewal Schools programs helped him attract and retain good teachers after the 2015-16 school year, the <a href=https://www.nytimes.com/2017/09/26/nyregion/renewal-schools-program-progress.html?rref=collection%2Fsectioncollection%2Feducation&action=click&contentCollection=education&region=stream&module=stream_unit&version=latest&contentPlacement=1&pgtype=sectionfront&_r=1&utm_source=Master+Mailing+List&utm_campaign=1b5b4967e9-EMAIL_CAMPAIGN_2017_09_26&utm_medium=email&utm_term=0_23e3b96952-1b5b4967e9-50241921>New York Times reports</a>."", 'Students learn to fly on four flight-simulators, in a program designed to spur their interest in math and science, <a href=""http://www.ny1.com/nyc/all-boroughs/education/2017/03/17/bronx-school-hopes-flight-simulators-help-students--interest-in-science-and-math-take-off.html?utm_source=Master+Mailing+List&utm_campaign=11b085fa89-EMAIL_CAMPAIGN_2017_03_20&utm_medium=email&utm_term=0_23e3b96952-11b085fa89-50241921"">NY1 reports</a>.', 'In an op-ed in the <a href=""http://www.nydailynews.com/opinion/making-public-education-work-article-1.2961480"">New York Daily News</a>, Chancellor Carmen Fariña highlights Leaders of Tomorrow\'s aviation-themed STEM program, which ""combines physics, math, geography and meteorology, all while giving students their first taste of what it’s like to fly an aircraft.""', 'The School of Diplomacy is merging with the Globe School in the building and the newly merged school will be called Leaders of Tomorrow, Chalkbeat reports. Sean Licata will be the principal of the newly reconfigured school. Read more  <a href=""http://www.chalkbeat.org/posts/ny/2016/05/25/how-one-bronx-campus-is-using-a-merger-to-create-a-new-school/#.V0XICfkrK2x"">here</a>.', 'Principal Sean Licata will head up the newly merged Globe School for Environmental Research and the School of Diplomacy. The two schools will ""launch a major rebranding effort that will change the school’s name and incorporate student, teacher and parent feedback in shaping everything.."" Chalkbeat reports. Read more <a href=""http://www.chalkbeat.org/posts/ny/2016/05/25/how-one-bronx-campus-is-using-a-merger-to-create-a-new-school/#.V0XICfkrK2x"">here</a>.', 'School of Diplomacy\'s Sean Licata is one of 36 New York City principals who are calling for Governor Andrew Cuomo to pay $2 billion they say city schools are owed following a lawsuit in 2006, reports <a href=""http://ny.chalkbeat.org/2016/03/24/36-principals-join-public-push-for-funds-saying-gaps-hurt-special-ed-english-learners/?utm_source=Master+Mailing+List&utm_campaign=e92408710d-Rise_Shine_A_Harlem_charter_school_creat3_29_2016&utm_medium=email&utm_term=0_23e3b96952-e92408710d-75578181#.Vvq1txIrIkh"">Chalkbeat</a>.', 'Juanita Rodriguez is overseeing the turnaround of four Bronx ""renewal schools"", including School of Diplomacy. Reporter Stephanie Snyder spent a day with Rodriguez, and wrote about it <a href=""http://ny.chalkbeat.org/2015/10/09/a-day-in-the-life-of-the-staffer-tasked-with-removing-a-bronx-buildings-bad-reputation/?utm_source=Master+Mailing+List&utm_campaign=7a2010dd88-Week_in_Review_10_9_2015&utm_medium=email&utm_term=0_23e3b96952-7a2010dd88-75578181#.VhgTQhNVhBd"">here</a>.', 'Chalkbeat reporters spent time at the School of Diplomacy on the first day of the school year and watched students develop personal steps for success. Read more <a href=""http://ny.chalkbeat.org/2015/09/09/golf-balls-and-goal-setting-how-four-new-york-city-schools-aimed-to-inspire-on-day-one/?utm_source=Master+Mailing+List&utm_campaign=7799e77840-Rise_Shine_9_10_2015&utm_medium=email&utm_term=0_23e3b96952-7799e77840-75578181#.VfgpN53BzGd"">here</a>.', 'The renewal program at the Richard R. Green Campus, where School of Diplomacy is located, got underway over the summer break. The organization Phipps Neighborhoods will be working to improve struggling schools in the building. Read more <a href=""http://ny.chalkbeat.org/2015/09/11/at-a-bronx-campus-renewal-program-takes-shape-with-new-school-year/#.VfbI0p3BzGe"">here</a>.', 'Across the city, co-located principals have to manage space-sharing. It makes for a potentially awkward situation at Richard R. Green, where the School of Diplomacy, Young Scholars Academy, Globe School for Environmental Research, and Forward School of Creative Writing have been sharing a three-story building since 2007. Read more <a href=""http://ny.chalkbeat.org/2015/07/31/in-a-bronx-campus-principals-say-a-new-disparity-wont-undermine-their-collaboration/#.Vb_P5niFL8E"">here</a>.', 'Ninety-four low-performing schools are now called “Renewal Schools,”. They will receive increased funds designated for an hour of additional learning time, after-school and summer programs, and teacher training. The principals will also be under review. Read more <a href=""http://ny.chalkbeat.org/2014/11/03/these-94-schools-are-set-to-receive-extra-funding-and-learning-time/#.VFqXM4c7X8E"">here</a>.']"
