dbn,comments
09X011,"['So im 10 and in 4th grade in this school if your going to this school bad chocie there are kids fighting have food fights and we have uniforms that no one doesnt weae', ""I used to go to this school and it was bad very bad there was a uniform but kids didn't even wear uniform there was always fights and kids run around the school and no one cared and this school was like a free zone for kids DONT SEND YOUR KID TO THIS SCHOOL  YOU COULD DO BETTER""]"
09X022,"['JHS 22 is on a list of 50 schools that will participate in the DOE\'s Bronx Plan, which will boost salaries in hard-to-staff positions and ""give teachers formal decision-making power in their schools"" according to <a href=""https://chalkbeat.org/posts/ny/2019/02/08/new-york-city-bronx-plan/"">Chalkbeat</a>.', 'JHS 22 is still waiting to find out whether they have made enough progress to be taken off of the state\'s Persistently Struggling Schools list, or if it will be taken over by a state-appointed receiver. Schoolbook <a href=""http://www.wnyc.org/story/three-bronx-middle-schools-how-much-progress-enough-persistnently-struggling-state-list"">reports.</a>', 'New York City\'s Department of Design and Construction runs a summer camp at MS 22 that teaches basic architectural and engineering concepts.  The department also works with the school during the academic year, <a href=""http://www.wnyc.org/story/seeking-future-engineers-and-architects-south-bronx-middle-school-camp-engineering-stem-steam-new-york-city-schools/?utm_source=Master+Mailing+List&utm_campaign=166504cf23-Rise_Shine_New_York_City_students_post_b8_1_2016&utm_medium=email&utm_term=0_23e3b96952-166504cf23-75747953"">Schoolbook reports</a>.', 'MS 22 focused on increasing parent involvement during the 2015-2016 school year. Read or listen to the Schoolbook report <a href=""http://www.wnyc.org/story/parents-bronx-middle-school-engagement-struggling-school-renewal-school-parent-engagement-involvement"">here</a>.', 'In an effort to improve academic performance, MS 22 introduced a new curriculum based on the ""growth mindset"" concept developed by Stanford psychologist Carol Dweck, which aims to help students take more control over their learning. Read more <a href=""http://www.wnyc.org/story/can-growth-mindset-help-low-performing-middle-school-students-succeed/"">here</a>.', 'State Education Commissioner MaryEllen Elia visited JHS 22 to see changes the school is making to get off the ""persistently struggling schools"" list, <a href=""http://www.wnyc.org/story/state-commissioner-commends-efforts-two-struggling-schools/?utm_source=Master+Mailing+List&utm_campaign=28f4dca7e4-Rise_Shine_U_S_education_secretary_says_5_3_2016&utm_medium=email&utm_term=0_23e3b96952-28f4dca7e4-75578181"">reports WNYC\'s Schoolbook</a>.', 'Despite pressure to improve test scores, JHS resists ""test prep"". Principal Edgar Lin told WNYC, ""if we prepare kids only to make sense of the test, we\'re not doing our jobs."" Listen to the Schoolbook report <a href=""http://www.wnyc.org/story/how-one-school-resists-test-prep/?utm_source=Master+Mailing+List&utm_campaign=3b661d7ef5-Rise_Shine_Diversity_debate_moves_to_Man4_13_2016&utm_medium=email&utm_term=0_23e3b96952-3b661d7ef5-75578181"">here</a>.', 'JHS 22 has been removed from the State Education Department\'s list of struggling schools and no longer faces possible receivership at the end of the 2015-2016 school year. Politico New York <a ref=""http://www.capitalnewyork.com/article/albany/2016/03/8592483/schools-improve-struggling-schools-list-and-uncertainty"">reports</a>.', 'JHS 22 is one of three schools at risk of being handed over to an independent receiver by the end of the year if test scores and graduation rates don\'t improve. Read more <a href=""http://www.ny1.com/nyc/all-boroughs/education/2016/02/27/27-low-performing-city-schools-at-risk-of-being-handed-over-to-independent-receiver.html"">here</a>.', 'MS 22 is focusing on improving students\' vocabulary to boost test scores. Read about the initiative <a href=""http://www.wnyc.org/story/improve-reading-few-key-words/"">here</a>.', 'As a school in the city\'s Renewal program, MS 22 receives additional support but must improve to avoid closure. Listen to the WNYC story abut MS 22 <a href=""http://www.wnyc.org/story/maintaining-order-so-students-can-learn/"">here</a>.', 'JHS 22 principal Edgar Lin, whose school has been targeted for improvement, testified at the Renewal hearing that the new supports were working for his school. Read more <a href=""http://www.nydailynews.com/new-york/education/carmen-fari-hails-renewal-nyc-troubled-schools-article-1.2444924"">here</a>.', 'MS 22 Students planted yellow and purple flowers in the tree beds along E. 167th Street in Morrisania, with help from their math teacher to celebrate themselves and host a party for the kids and the neighborhood. Read more <a href=""http://www.wnyc.org/story/bronx-renewal-school-enthusiasm-takes-root/"">here</a>.', 'The 7th-grade dean at JHS 22 Jordan L. Mott, a Chabad Hasid, has improved discipline and behavior without losing favor with students. Read more <a href=""http://forward.com/culture/320277/how-a-chabad-hasid-became-a-public-school-mentor/"">here</a>.', 'JHS 22 is one of 27 programs this year to be chosen as a ""showcase school,"" where teachers, parents, superintendents and principals will tour and share best practices. Read more <a href=""http://www.wnyc.org/story/chancellor-picks-more-showcase-schools-show-their-work/"">here</a>.', 'Principal Lin praises District 9\'s superintendent Leticia Rodriguez-Rosario for her openness and initiative in helping administrators and parents boost up the troubled district. Read more <a href=""http://ny.chalkbeat.org/2015/07/23/in-the-district-with-the-most-renewal-schools-a-leader-sets-out-to-fix-them/#.VbEkzGRVikp"">here</a>.', 'Sixty-two NYC schools could be taken over by outside groups within two years, and seven of those even sooner. JHS 22 has been designated “Persistently struggling,” and now has a one-year deadline. Read more <a href=""http://ny.chalkbeat.org/2015/07/16/here-are-the-62-new-york-city-schools-that-could-be-taken-over-by-outside-groups/#.Vaz3jHiFL8F"">here</a>.', 'Ninety-four low-performing schools are now called “Renewal Schools,” by DiBlasio. They will receive increased funds designated for an hour of additional learning time, after-school and summer programs, and teacher training. The principals will also be under review. Read more <a href=""http://ny.chalkbeat.org/2014/11/03/these-94-schools-are-set-to-receive-extra-funding-and-learning-time/#.VFqXM4c7X8E"">here</a>.', ""Now that I am a graduate of 22 I have seen many new improvements our principle Mr.Lin & his colleagues have made. Students are barely seen in halls because they know the consequences if they are caught without a pass & many students do not use there phones in classes now because they will be confiscated if they're seen. We also have new uniforms which is cool & on Fridays we don't have to wear our school shirts.""]"
09X028,"['Las calcification de Jacob Reyes y Laurent Reyes del periodo 2019-2020 De class 310 maestra, miss Santana; no  me an llegado a la casa, favor de enviarme la mas pronto possibles, muchas gracias.....buen dia', 'I have a child attending this school and he sttuggles with math and this school does not offer tutoring. The classes are large, but even with two teachers, no attention is given to my boy. I am not a teacher so I trust the teachers at the school to do their job. The excuse I was given was, ""he doesn\'t raise his hand to twll me he is having trouble"". Seriously? It is the teachers JOB to check on the student and make sure they understand the work. If you see a child getting zeroes or low scores on every test, then that should warrant some attention from the instructors. This school is the worse. Fundraisers to take money all the time but doesn\'t hire quality teachers smh', ""I went to this school during the 90s from K-5th grade. I am 23 years old now. I loved every minute at Mount Hope. Ms. Weiner taught me and i remember her being very helpful and friendly. I was also taught by Ms. Klein and Ms. Goldstein...impeccable educators. I don't know what this school is like now, but if these educators are still there, your children are in excellent hands."", 'Thats true but how is one able to get in touch with the teachers you like', 'They were my Favorite teachers too till i moved from third grade to that school CES70', 'Thats true']"
09X035,"['My name is Cecilia Mercado (maiden Fonseca) and I graduated from PS 35 during 4th grade. I am still in touch with Mr. Walter Fielder and he will be attending my Graduation at DeSales University. I will be receiving my Masters Degree in Elementary Education. Mr. Fielder was my inspiration and motivation to  pursue elementary education as my final career change. Thank you Mr. Fielder for being an inspirational teacher.', 'Making my way down memory lane. I graduated from P.S 35 Franz Siegel in the 80’s. Mrs Devalle and Mr. Koch are the only teachers I remember. Huge impact on my life interms of art, writing and self confidence. Mr. Koch would have us play eraser tag in class on rainy or snowy days. The crossing guard who new all our names and our parents. It’s amazing how much influence teachers have as kids and how feels stay with you way into your adult years.', ""Hello, between the 4th and the 6th grade I was a student at PS 35. I  still fondly remember  Mrs. Sabatini, my 6th grade teacher . The student population was markedly different than today, but we were crowded with my fellow baby boomers.  (1954 -1957).\nPS .  Art was 20 minutes every other week at the classroom easels (two at a time).  Music was a once- a -week affair, and we followed with a monthly white shirt-and-tie assembly; I still remember the traditional ballads and spirituals we sung.  ('Go Down Moses...'; 'British Grenadiers').  We copied the words from the board in cursive!!  I don't remember anyone getting a pass.  A girl with the absolute best pen-WOMAN- ship would always show off her talent."", 'this school rocks i know this for a fact because i am in that school and i was there since kindergarten. it is not about how big or small or if they have a gym or the qualities, it is that we learn many things and the teachers are so nice and they actually listen to the students and they love each and everyone of them now you dont see that in every school do you.no w be honest think if you have ever had all of those things in your school,think about that\n\nthis is coming from a 10 year old student that has a crazy life in this school\nTHANK YOU']"
09X042,"['Hello everyone.  I don\'t know if writing this here matters but I am willing to try my best to get my unpopular opinion out.  The truth is this school does not do right by children and the staff.  We\'re supposed to pretend everything is ok, our principal is right a hundred percent of the time, and the children are perfect.  That is not the case.  PS 42 is a dysfunctional school because of it\'s leadership and the teachers who don\'t stand by the rights of the children.  There are many incidents swept under the rug, not documented, and/or ignored.  Children are being bullied in the class and especially at lunch.  It pains me because my father attended this school, I did, and now my daughter and it is a school with low expectations.  My daughter had glue poured on her uniform pants.  When I attempted to speak to the counselor, she was busy.  I spoke with Ms. Orduz, the principal, during dismissal and was told the matter would be resolved.  My daughter the next day complained that the student had attacked another one of my daughters peers without consequence.  I on my own reached out to the parent and was shocked to find out that she did not know about the incidents.  The mother was pleasant and heard me out but she also wondered why the school had not informed her.  When I dropped off my daughter the next day I let Ms. Velencia know I had spoken with the parent and told her that the parent did not know.  I asked why was the parent not informed and her response was, ""We\'re busy planning trips.""  \n\nWhere is this schools priorities?  What is it they value?  It starts at the top and Ms. Orduz has illustrated in my opinion bad leadership more times than I can count.', ""This is my 3rd year with the school and the teachers are cool and nice.  The principal is rude and disrespectful.  She's too weak on discipline often trying to hide situations that have happened.  For example when the student threw the laptops out of the window, the big brawl during lunch last year, the fight in the classroom.  There were no resolutions.  Talk to you kids.  The principal has no discipline."", ""The parent coordinator at this school is the biggest cheerleader for the principal.  My child was attacked in the middle of the hallway while the teacher was with the class.  I brought my concerns to Ms. Solis the parent coordinator.  She brought me to the guidance counselor.  Supposedly the issue was addressed.  Then my child was attacked by the same student during lunch.  I again spoke with Ms. Solis who referred me to the principal and her assistant principals.  Again I was assured the issue would be addressed.  Then a couple of weeks later my child was punched in his back during lunch time.  I asked my child who was watching the class, he stated that no one was watching the class because the assistant principal was showing the lady that was supposed to watching the class something on her cellphone.\n\nI again spoke with Ms. Solis about the lack of supervision for both children and adults.  Ms. Solis went on a long tangent about how Ms. Orduz rewards children, there are all these wonderful trips, Ms. Orduz cares.  What does that have to do with my concerns.  I'm worried about my child.  The job of a parent coordinator is to create a welcoming school environment for parents and helping to address parents’ concerns.  Not be the personal cheerleader for the principal.  How can there be improvements if you are in denial about about is going wrong?  The lack of supervision is quite troubling."", ""PS 42 is unorganized.  It is difficult to have a legit conversation with the principal about student progress because she tries to win you over by being nice.  The assistant principal is clueless.  It's very accurate that if you attend a low preforming elementary school you will most likely end up in a low preforming middle school.  Where does that lead, to a low preforming high school.  I have nothing against the principal but she comes off as delusional when you attempt to speak to her about real topics.  You can't make any suggestions because she has all the answers and is very defensive.  Various teachers, not just my daughter's teacher,  have shared with me how frustrated they are with the lack of support and  chaos at the school.  Ms. Orduz needs help in organizing her priorities or the school will continue to fail.  Look at the data it speaks for itself.  See how many people think it could be better.  Make unannounced visits to witness children running around the school building, staff playing on their phones, fights, and children screaming out of frustration.  Claremont we deserve better."", 'ps.42 so far has been a great help with teaching and supporting our kids.my favorite thing about ps.42 is how they have events for parents to be involved with what their child is learning and show parents games and materials they can do with their child at home.', 'This is my fourth year as a parent I find the teachers nice and knowledgeable and always helpful.', 'I like how explain everything and help alot. I like ps 42 and good teachers.', 'This is a really good school and my kids are learning a lot. The teachers communicate with the parents. The parents are always welcome anytime in the school.', 'I love the activities the school have for the students. I like teach me Tuesdays . the after school program the school for the concerts for the holidays. The festivals, movie nights and bingo nights are really fun. I like to participate in the week that the Phys Ed teachers invite the parents in to participate in gym class. This helps you get to know the students and the staff better. it really help me as well to continue this!', 'Since my son has been in this school I have always liked the attention they have given me and my son. I love the dedication of the teachers and the supervisors. They pay very close attention to the children and their progress. I am very happy with the relationship they have made with me and my family. I would love for my son to continue to finish his elementary education here.', ""I disagree.  I believe that is a part of the problem.  That they don't.  Only 31% and 30% scored a 3 or 4 on state test.  Below the city average.  When I have talked to the school counselor about my daughters academic progress, she's clueless.  I met with the assistant principal and she focused on incidents that did not involve my child and made me began questioning the structure of class and consequences. Why do you think there are so many fights?  Many children walking out of class and disturbing others.  I wish this school were more organized and had better structure."", 'I like teach me Tuesday at this school. I like to learn from the teachers how to help my daughter. The teachers are nice.', 'This is my second year here at PS 42 and my experience has been nothing but positive. I find the principal to be understanding, reliable and have nothing but the best interest for her students and staff. Just like at any school, students will disagree and argue, but bullying and fighting is not a focus at this school. Students are taught to act with respect and care for one another. As a school, teachers promote positive values and morals for students through their actions as leaders. Teachers are there for students and take the time to get to know and understand the children.', 'If you attend a low performing elementary school it leads to most likely being matched to a low performing middle school which then you end up in a low performing high school. \n\nMy biggest frustration is I attempted to work with the counselors at this school.  They were overwhelmed with children fighting.  I reached out to the principals and they never got back to me.\n\nI’m so disappointed but I will continue to fight for my sons education.  Even though my son does not attend PS 42 anymore, he is still dealing with consequences of their unorganization and chaos.', 'I have a wierd relationship with this school.  I love the teachers but the Principals need to go especially Ms. Orduz.  Anyone that has ever sat in a meeting with knows she does not know anything.  How can you be a principal and not be respected by the children, their parents, and the community.  \n\nMs. Orduz is excellent at head nods and staring into space.  I have been involved in three meetings with her and she appears to be disconnected.  I have requested to meet with the parents of a child that is bullying my son.  I have told Ms. Orduz I do not blame the parents but perhaps us meeting will help.  I never got my meeting.  Instead I was fortunate enough to meet with the guidance team and the Principals.  Ms. Orduz stared into space and whenever the assistant principal spoke shook her head.  Complete waste of everyone’s time.  \n\nMy sons teacher then told me, Ms. Orduz said she is tired of meeting with that crazy parent and my whiny son.  Is that how a principal conducts herself?', ""I have some concerns.  About this school my son Is a student of this school I can honestly say  his first yr was. Good.but when the second yr  came around I started to lose trust in the school the principal's barely knows my son, just this past yr I called the DOE cuz I felt my son education was being neglected the teacher played favortisam my wife went to the teacher numbers times and she has always talked short and sometimes has  attitude like who cares. One time we received a progress report and I ask for a personal meeting and I was told that the report was self- explanatory and a meeting wouldn't be necessary like my son and his needs wearing important all to her ,so we met with the teacher and the assistant principal of my son's grade and during the meeting we were told that even if he's sick we should try to bring him to school and my son suffers from severe asthma and I explained that if he's having trouble breathing he is unable to focus properly in the classroom because he has trouble breathing she said I quote does a doctor tell you that he cannot come to school and I said if he cannot breathe he cannot be in school and she said maybe an hour or two he can I'm giving the school benefit of a doubt if nothing changes this yr his future would be grim with this school ."", ""This is difficult for me.  I do not even how to begin.  I did not know of this website but I am happy to have discovered it thanks to the Assistant Principal Ms. Velez.  Ms. Velez asked me to come here and basically promote PS 42, my son's school.  I can see why so many people have expressed frustration over the prinicipals playing politics.  \n\nI am grateful to Ms. Velez for trying to help me countless times, but I cannot lie on her behalf.  The truth is I have met with her various times this year already because of my son is being bullied and attacked, especially in the cafeteria.  I appreciate Ms. Velez attempting to help me and meeting with me, but that does not merit me lying on her and the schools behalf.  Truth is I don't know how I feel after I left her room that day which is why I am expressing myself here.  Perhaps some of the other parents have had similar experiences or may be not.  \n\nI do know that something needs to change at this school and there seems to be a disconnect between some of the parents and the staff.  The staff is under the impression that everything is great at this school.  It isn't.  Teachers need to be more strict with their classes, the prinicpals need to be respected, and bad behaved students should not be negotiated with."", 'My children have attended P.S. 42.  I have a daughter who is now graduating from the 5th grade.  She has excelled in this school and has become a leader in her own right.  She has had excellent teachers and I can not complain.  The prinicpal and her staff care very much for the children in the school.  I can never say that I had a bad experience with any staff member or the children always have a smile.  I would recommend this school to anyone.  It is one of the best schools in District 9.', 'I disagree with Ms. Solis.  My kids attend PS 42 and there is a lot of room for improvement.  Only 18% of 3rd, 4th, and 5th graders scored a 3 or 4 on the Math test.  The city average is 39%.  13% of those students scored a 3 or 4 on the Reading.  The city average is 30%.  On the state Science test for 3rd and 4th graders 59% scored on grade level.  The city average is 82%.  0% of students with disabilities are on grade level.  The city average is 8%.  \n\nPS 42 is extremely under performing and failing our community.', 'The principal is rude and very arrogant.  I found it very difficult to speak with her and her securities.  I did not appreciate when she told her securities that my special needs child and I needed to speak to the special school upstairs and laughed about it.  She is very insensitive.', ""In 2013 only 8% of the students were on grade level.  Last year, with the Prinicpals efforts it's gone up to 10%.  Not enough!  "", ""I'm one of many teachers being forced out due to politics in the last two years.  The parents don't even realize what is happening.  This year I went above and beyond my duties at this school and the principal targeted me ultimately forcing me to leave.  The current environment is politics over student achievement.  "", 'My daughter who is in second grade complains of headaches, due to the noise in the classroom. I have complained to the Principal countless times. I have been referred to the assistant principal who does not know what she is doing. The\nworst part is that students are rewarded no matter how they behave. How is that fair to students like my daughter? The system at PS 42 is broken and teachers are letting out students down.', ""PS 42 has no consistent system of rules and consequences, high turnover (the best leave), a dangerous school environment, and teachers (the ones that can't find a job anywhere else) that participate in verbal abuse. I'm a frustrated parent worried about my daughter and her friends. Sadly I was extremely happy with this school two years ago, but because so many of the talented employees have left the school is going down hill. I don't feel comfortable with my daughter attending this school and plan on making this her final year. Sadly the children are bullying each other in a consistent basis with no real consequences for the bullies... kids that walk out of their class, and curse at other students and teachers...are given toys and candy...as part of behavior plan. I live at 500 East 171st Street and am so disappointed to my daughter is zoned for PS 42. "", 'Bronx Works held a kick-off party for their initiative to boost attendance and prevent drop outs at PS 42 Claremont. Read more <a href=""http://www.bxtimes.com/stories/2015/6/06-a-bronxworks-2015-02-06-bx_2015_6.html"">here.</a>', 'PS 42 Claremont has been selected to participate in the Department of Education\'s Community Schools initiative, aimed at boosting attendance and achievement by bringing in community partners to provide support for students and families. PS 42 Claremont\'s partner is Bronx Works, Inc. Read more about the program <a href=""http://ny.chalkbeat.org/2014/12/01/partner-groups-will-help-45-community-schools-transform-into-service-hubs/#.VIC9_WTF95z"">here</a> and see the full list of schools, their community partners and their proposed services <a href=""http://schools.nyc.gov/AboutUs/schools/communityschools"">here</a>.', 'The paraprofessionals at this school are deplorable.  As a parent who has been inside the building on numerous occasions in recent years, I have seen their laziness and harshness.  I have even been inside my child\'s classroom when a teacher has asked a para for support only to be disrespected with teeth sucking and a boorish ""that\'s not my job"".  In every one of my visits the para likes to sit in a corner of the room staring off into space, sending text messages or making cell phone calls..  Other habits include socializing with any staff member that happens to walk by the room and telling the special education kids that they are hateful.  The more I think about this the more I think I should call 311.  People like to badmouth teachers but, really, these paras should have an evaluation system and earn tenure.  30, 40K yearly for doing nothing and acting like a savage is an outrage.', ""In five years of subbing I came across a lot of paras like that.  I used to tell them that even though I told the kids to stay in their seats during class, the paras could still walk around the room.  They usually didn't take the hint.""]"
09X053,"['Currently in the process of changing schools for my child . Do not send your babies here . This place is a hostile environment for the teachers , students and parents.', ""The worst school ran. I can't believe a big part of administration has been able to conduct themselves the way that they have. I'm certainly leaving at the end of the year to work with ethical people."", 'PS 53 Basheer Quisim received $25,000 in federal grants to create a Spanish dual language program beginning in September 2015. Read more about the city\'s new and expanded dual language programs <a href=""http://www.dnainfo.com/new-york/20150114/downtown-brooklyn/40-new-expanding-dual-language-programs-coming-nyc-schools"">here.</a>', 'I graduated from CES 53x in 2003. I attended the school from Kindergarten with Ms. Lopez until 5th grade with Ms. Thompson. I remember all my teachers and I remember it being a great experience. I am actually trying to connect with two teachers, Ms./Mrs. Cernansky, I do not know if that is spelled correctly and Ms. Thompson. During that time, I was struggling in school and they made sure I graduated. I wanted to thank them for not giving up on me and tell them that this August I will be attending Penn State University-Dickinson School of Law.']"
09X055,"['PS 55 students are part of the Health Department\'s ""Active Design in Schools"" project, which promotes physical activity using murals and art, <a href=http://www.news12.com/story/39183768/city-program-hopes-to-keep-school-kids-active?utm_source=newsletter&utm_medium=email&utm_campaign=cb_bureau_ny>News 12 reports</a>.', '<a href=""https://www.mindbodygreen.com/articles/how-this-elementary-school-in-the-bronx-is-using-farming-as-a-vehicle-for-change"">MindBodyGreen</a> highlights the benefits of PS 55\'s farming curriculum, including high attendance rates and increased attitudes towards health.', 'Stephen Ritz said he and his students have grown more than 30,000 pounds of vegetables over the last eight years. The longtime teacher of PS 55 and founder of the non-profit Bronx Green Machine is determined to change the lives of disadvantaged students, one garden at a time. Read more <a href=""http://www.nydailynews.com/new-york/education/bronx-teacher-gardening-change-lives-students-article-1.2292369"">here</a>.', 'A teacher at PS 55 is one of 10 finalists for a $1 million Global Teaching Prize. Stephen Ritz, who teaches science, founded a notprofit that has led to the creation of over 100 community gardens at New York City schools. Read more <a href=""http://www.dnainfo.com/new-york/20150213/claremont/south-bronx-teacher-is-running-win-1-million-prize"">here</a>.', 'PS 55 Benjamin Franklin has been selected to participate in the Department of Education\'s Community Schools initiative, aimed at boosting attendance and achievement by bringing in community partners to provide support for students and families. PS 55\'s partner is SCAN-New York Volunteer Parent-Aides Association. Read more about the program <a href=""http://ny.chalkbeat.org/2014/12/01/partner-groups-will-help-45-community-schools-transform-into-service-hubs/#.VIC9_WTF95z"">here</a> and see the full list of schools, their community partners and their proposed services <a href=""http://schools.nyc.gov/AboutUs/schools/communityschools"">here</a>.']"
09X058,"['Chancellor Fariña presented 28 school guidance counselors with yellow roses and plaques at a ceremony held at the Department of Education headquarters. Amongst the honorees was Madeline Velez from PS 58. Read more <a href=""http://www.wnyc.org/story/taking-notice-guidance-counselors/"">here.</a>', 'PS 58 is one of four Bronx schools to participate in a new health curriculum sponsored  by the New York Junior Tennis League and Emblem Health. Read more <a href=""http://www.bxtimes.com/stories/2015/11/11-eating-2015-03-06-bx_2015_11.html"">here.</a>', 'This school I love it is the best school for me', 'Horrible school. It needs to be more organized. Needs a lot of improvement.  Teachers arrive late all the time.', 'Yes and that is awesome']"
09X063,"['I am actually a middle schooler in 7th grade I went to this school in 2nd grade and graduated there too. This school really is great and I wish I can be able to see it again, I really do recommend parents to go there. They are old fashioned but very educational and helpful to students.', ""I went to this school in 1963 and I remember those formative years to this day.  I just noticed that my address then was 1206 Franklin Avenue, and the school's address is 1260 Franklin Avenue.  I have a new cash 4 number (lol)."", 'PS 63 is on a list of 50 schools that will participate in the DOE\'s Bronx Plan, which will boost salaries in hard-to-staff positions and ""give teachers formal decision-making power in their schools"" according to <a href=""https://chalkbeat.org/posts/ny/2019/02/08/new-york-city-bronx-plan/"">Chalkbeat</a>.', 'Hartford Brand ambassador and former New York Yankee Mariano Rivera spoke to P.S. 63 students about fire safety in Hartford’s mobile fire safety house on June 6, <a href=""http://www.bxtimes.com/stories/2017/24/24-a-mariano-2017-06-16-bx.html"">the Bronx Times reports</a>.', 'In addition to the event, PS 63 received a $10,000 grant and Junior Fire Marshal educational materials for grades K-3, according to a <a href=http://www.businesswire.com/news/home/20171116006543/en/Hartford-Rings-Closing-Bell-New-York-Stock>Business Wire press release</a>.', 'As the Parent Coordinator for this school I take the time to review comments that are made and value the positive reviews as much as I do those where concerns are expressed.  I further take the opportunity to work with the families as well as the administration to rectify concerns as the principal has charged me with that responsibility.  He meets with me, members of the PA as well as the SLT, to address issues that arise regularly as he likes to address concerns immediately.  To that end he holds an open door policy and parents as well as staff know how accessible he is to them as well as the community.  In looking at my records, Ms. Rodriguez, your schedule did not allow for you to attend any parent meetings nor did you attend Parent Teacher Conferences.  Also, every Tuesday afternoon you had an opportunity to meet with your child’s teacher as well as the administration and you did not exercise that right.  At these meeting you would have learned about the promotional criteria as well as the benchmarks that students should be approaching throughout the school year.  Progress reports go out to the families every five –six weeks removing the element of surprise.  As for the administration goes, they are very friendly and down to earth yet they have high expectations', 'Strong leadership? Not. Leadership--quite the contrary. There is no leadership in this administration. However, there IS dictatorship! Teacher\'s are not allowed to explore and try various strategies that perhaps may close a child\'s academic achievement gap solely because administration does not agree with the approach. This administration is NOT for the kids, only for numbers; the number of children who will possibly achieve a 3 or 4. Students are held back in the school for 2 or 3 years consecutively. Why? because they\'re not at reading level.. this will NOT ""look"" good on their state scores. They are rude and nasty towards their staff members. They are constantly hiring new teachers every year, due to mistreatment towards teachers. Teachers are never acknowledged or appreciated. This school is more out to ""get"" you, as opposed to help you grow. \n\nDON\'T WORK HERE.', 'Actually I’ve been a student there almost my whole life, they do have good education you may not like it, but New York isn’t the “Best Of The Best” all that matters is the education and if the kids are stable in all terms. Out of the years I have been in that school it has been great, teachers are specific and careful. You probably weren’t the best if you are complaining about it but it really isn’t as bad as you say. Being a student there has really kept memories and friends that I still talk to now! The school is great, it is NOT terrible.']"
09X070,"[""Yeah I had mr. Alejandro in 4th grade his first teaching job I'm looking for at the time my best friend henrico samms jr. "", 'Im trying to find a girl that use to go to to this school when it was CES 70 she lived around the corner from the school  a cross the street from the supermarket her name is Tamara i use to date her lol last time i saw her was in Roberto Clemente pool in the summer years ago ', ""he's right i was there from k-5th grade t was only ms.coldpepper who still worked there"", 'Damn i had to reply to this to i remember going when it was CES 70 as well lol']"
09X073,"['PS 73 Bronx is one of 14 schools that received funding to become a model dual-language school in New York City. Read more <a href=""http://hechingerreport.org/english-one-day-espanol-the-next-dual-language-learning-expands-with-a-south-bronx-school-as-a-model/"">here</a>.', 'PS 73 has been selected as a model school for dual-language programs and will receive $10,000 for staff training and teaching materials. Read more <a href=""http://ny.chalkbeat.org/2015/12/03/as-city-promotes-dual-language-programs-it-selects-15-as-models/#.VmHkON-rQkg"">here</a>.', 'Schools Chancellor Carmen Fariña announced that 15 schools with existing Dual Language programs will become Model Dual Language Programs, including PS 73, for the 2015-16 school year. The schools will receive $10,000 for multilingual instructional materials and staff will have ongoing professional development. Read more <a href=""http://schools.nyc.gov/Offices/mediarelations/NewsandSpeeches/2015-2016/Chancellor+Farina+Names+15+Schools+Model+Dual+Language+Programs.htm"">here</a>.', 'The dual language program at PS 73 will begin in pre-kindergarten, as of September 2015.']"
09X109,"['At PS 109 first graders in a new service program say they\'ve never been in a garden until this year, but now the school has two full-time staff members dedicated to teaching them all about food. Read more <a href=""http://www.ny1.com/nyc/all-boroughs/education/2015/11/3/for-bronx-students--a-garden-is-their-classroom.html"">here</a>.', 'Chancellor Fariña announced 73 schools selected to join\nthe Learning Partners Program, an innovative and collaborative\ninitiative that brings schools together to share practices to improve learning\nin the classroom and raise student outcomes. Through the program, one host school with strong practices in a particular focus area will support two partner schools seeking to strengthen their own practices in that area. PS 214 was chosen to host P.S. 109 Sedgwick and P.S. 143 Louis Armstrong. Read more <a href=""http://schools.nyc.gov/Offices/mediarelations/NewsandSpeeches/2014-2015/Chancellor+Fariña+Announces+73+Schools+in+Learning+Partners+Program+for+2014–15+School+Year.htm"">here</a>.', 'That is bs and you know it. Scores are way down. And now just about every teacher that ever taught there is gone. Most of the best teachers moved to schools with supportive administrators. Look at the data. Now the entire pool of teachers that had been in that school are gone! Nearly all 40 teachers. Teachers that were apart of this community are gone! TEACHERS that were friends with the families in our neighborhood .16 teachers left in 2013,  22 teachers in 2014, and another 16 left at the end of this year! That 53 teachers in 3 years in a school that only has has about 40 teachers This school is in deep trouble.  \n\nPoor management \nhas cost the school all of its experienced staff! If it helps you to sleep at night to\nthink a good thing was done by illegally abusing teachers  until they quit was ok you are not a good person! \n\nThis are men and woman who have dedicated their lives to help educate disadvantaged children and now they are stuck in a school filled with drone\nteacher .... who only know how to teach test taking. \n\n NYC DOE PLEASE SAVE OUR CHILDREN!\n\n']"
